time,open,high,low,close,volume
2020-06-11T01:00:00.000Z,248.78,250.17,248.29,249.46,35249.143043
2020-06-11T02:00:00.000Z,249.46,249.9,248.29,248.88,30892.813806
2020-06-11T03:00:00.000Z,248.88,249.34,247.75,248.18,20406.889245
2020-06-11T04:00:00.000Z,248.14,248.8,247.66,248.36,8766.636672
2020-06-11T05:00:00.000Z,248.35,248.35,247.5,247.79,9686.59181
2020-06-11T06:00:00.000Z,247.79,248.04,245.2,246.92,66370.99796
2020-06-11T07:00:00.000Z,246.91,246.94,245.93,246.16,11616.562369
2020-06-11T08:00:00.000Z,246.15,246.84,245.89,246.44,10273.717515
2020-06-11T09:00:00.000Z,246.44,246.69,244.87,245.71,24348.45449
2020-06-11T10:00:00.000Z,245.71,246.37,244.97,246.15,18612.257065
2020-06-11T11:00:00.000Z,246.14,246.14,244.01,245.5,14055.107752
2020-06-11T12:00:00.000Z,245.5,245.5,242.77,243.75,26509.85364
2020-06-11T13:00:00.000Z,243.75,243.81,239.09,240.72,146328.473454
2020-06-11T14:00:00.000Z,240.72,242.1,240.05,240.95,44828.617437
2020-06-11T15:00:00.000Z,240.95,240.95,237.74,238.89,69804.252228
2020-06-11T16:00:00.000Z,238.89,239.86,226.0,226.05,203444.395078
2020-06-11T17:00:00.000Z,226.05,235.29,226.0,235.0,124627.298319
2020-06-11T18:00:00.000Z,235.05,235.14,233.11,233.92,20841.826372
2020-06-11T19:00:00.000Z,234.0,234.08,231.84,232.41,18613.009866
2020-06-11T20:00:00.000Z,232.4,232.84,229.11,232.65,24051.183116
2020-06-11T21:00:00.000Z,232.68,233.56,231.91,233.56,8761.054742
2020-06-11T22:00:00.000Z,233.56,233.64,231.0,231.94,19648.216843
2020-06-11T23:00:00.000Z,231.93,232.3,230.24,230.49,18542.792308
2020-06-12T00:00:00.000Z,230.49,232.4,228.37,231.61,26234.746635
2020-06-12T01:00:00.000Z,231.6,233.09,231.2,232.85,13024.989968
2020-06-12T02:00:00.000Z,232.85,233.28,232.39,233.26,11009.949709
2020-06-12T03:00:00.000Z,233.26,234.32,233.25,233.5,23987.596236
2020-06-12T04:00:00.000Z,233.52,234.44,232.67,232.78,16552.185164
2020-06-12T05:00:00.000Z,232.79,234.27,232.48,234.2,17483.528794
2020-06-12T06:00:00.000Z,234.21,234.9,233.57,233.86,14308.927459
